392150, 435450, 5.55956, 
392250, 435450, 5.71468, 
392350, 435450, 3.45748, 
392450, 435450, 1.95222, 
392550, 435450, 3.10073, 
392650, 435450, 3.17046, 
392750, 435450, 2.85117, 
392850, 435450, 6.82487, 
392950, 435450, 7.82303, 
393050, 435450, 5.02411, 
393150, 435450, 4.62476, 
393250, 435450, 4.28613, 
393350, 435450, 3.64831, 
393450, 435450, 1.87354, 
393550, 435450, 0.673365, 
393650, 435450, 0.659492, 
389150, 435550, 2.37131, 
389250, 435550, 2.01563, 
389350, 435550, 1.39447, 
389450, 435550, 2.55988, 
389550, 435550, 1.03469, 
389650, 435550, 0.507042, 
389750, 435550, 0.797383, 
389850, 435550, 2.01625, 
389950, 435550, 1.06706, 
390050, 435550, 2.91688, 
390150, 435550, 3.57073, 
390250, 435550, 3.57344, 
390350, 435550, 3.25578, 
390450, 435550, 1.83405, 
390550, 435550, 2.03821, 
390650, 435550, 2.16545, 
390750, 435550, 2.2091, 
390850, 435550, 3.2159, 
390950, 435550, 3.04808, 
391050, 435550, 3.23168, 
391150, 435550, 5.25162, 
391250, 435550, 4.54552, 
391350, 435550, 2.70979, 
391450, 435550, 1.94294, 
391550, 435550, 2.98313, 
391650, 435550, 4.61261, 
391750, 435550, 4.30981, 
391850, 435550, 3.43187, 
391950, 435550, 3.52015, 
392050, 435550, 3.60866, 
392150, 435550, 6.23124, 
392250, 435550, 7.86017, 
392350, 435550, 5.73488, 
392450, 435550, 3.21245, 
392550, 435550, 3.40225, 
392650, 435550, 2.95932, 
392750, 435550, 2.20985, 
392850, 435550, 1.70615, 
392950, 435550, 6.12196, 
393050, 435550, 7.06001, 
393150, 435550, 4.0916, 
393250, 435550, 2.56189, 
393350, 435550, 2.00857, 
393450, 435550, 1.79174, 
393550, 435550, 1.09153, 
393650, 435550, 0.790493, 
389150, 435650, 2.12604, 
389250, 435650, 2.47156, 
389350, 435650, 1.33795, 
389450, 435650, 1.77046, 
389550, 435650, 0.618707, 
389650, 435650, 1.23739, 
389750, 435650, 0.997636, 
389850, 435650, 2.24234, 
389950, 435650, 1.51444, 
390050, 435650, 3.1936, 
390150, 435650, 4.49203, 
390250, 435650, 4.03008, 
390350, 435650, 2.56134, 
390450, 435650, 1.88818, 
390550, 435650, 2.44312, 
390650, 435650, 2.38642, 
390750, 435650, 1.82772, 
390850, 435650, 1.76304, 
390950, 435650, 4.2718, 
391050, 435650, 3.88247, 
391150, 435650, 4.25339, 
391250, 435650, 5.15059, 
391350, 435650, 2.63247, 
391450, 435650, 2.39635, 
391550, 435650, 2.29645, 
391650, 435650, 3.58072, 
391750, 435650, 4.65769, 
391850, 435650, 3.80392, 
391950, 435650, 3.56824, 
392050, 435650, 3.21572, 
392150, 435650, 4.65205, 
392250, 435650, 8.8704, 
392350, 435650, 8.10809, 
392450, 435650, 5.96988, 
392550, 435650, 3.75366, 
392650, 435650, 4.15037, 
392750, 435650, 3.91027, 
392850, 435650, 3.4087, 
392950, 435650, 4.12753, 
393050, 435650, 1.17681, 
393150, 435650, 4.79968, 
393250, 435650, 2.47397, 
393350, 435650, 1.83202, 
393450, 435650, 1.76916, 
393550, 435650, 1.99404, 
393650, 435650, 0.910003, 
389150, 435750, 2.14109, 
389250, 435750, 2.31872, 
389350, 435750, 2.5496, 
389450, 435750, 1.90113, 
389550, 435750, 1.21185, 
389650, 435750, 1.04218, 
389750, 435750, 0.878008, 
389850, 435750, 2.52043, 
389950, 435750, 4.23474, 
390050, 435750, 3.82405, 
390150, 435750, 2.72925, 
390250, 435750, 2.30187, 
390350, 435750, 2.0301, 
390450, 435750, 1.65929, 
390550, 435750, 2.79407, 
390650, 435750, 1.95906, 
390750, 435750, 1.7459, 
390850, 435750, 3.79374, 
390950, 435750, 3.07032, 
391050, 435750, 2.971, 
391150, 435750, 4.05439, 
391250, 435750, 3.69115, 
391350, 435750, 2.11856, 
391450, 435750, 1.69143, 
391550, 435750, 3.5447, 
391650, 435750, 3.27636, 
391750, 435750, 4.55479, 
391850, 435750, 5.44437, 
391950, 435750, 4.24685, 
392050, 435750, 3.28788, 
392150, 435750, 4.08592, 
392250, 435750, 7.2071, 
392350, 435750, 9.58729, 
392450, 435750, 8.89073, 
392550, 435750, 7.0568, 
392650, 435750, 5.72096, 
392750, 435750, 5.11876, 
392850, 435750, 5.25192, 
392950, 435750, 4.1652, 
393050, 435750, 4.93716, 
393150, 435750, 2.70663, 
393250, 435750, 3.62639, 
393350, 435750, 1.98714, 
393450, 435750, 1.93839, 
393550, 435750, 1.39668, 
393650, 435750, 1.26571, 
389150, 435850, 2.91419, 
389250, 435850, 3.07821, 
389350, 435850, 3.83741, 
389450, 435850, 3.89219, 
389550, 435850, 3.27053, 
389650, 435850, 2.20986, 
389750, 435850, 1.62056, 
389850, 435850, 2.49239, 
389950, 435850, 3.72462, 
390050, 435850, 1.07962, 
390150, 435850, 2.15611, 
390250, 435850, 1.97375, 
390350, 435850, 3.22859, 
390450, 435850, 2.53448, 
390550, 435850, 2.37238, 
390650, 435850, 3.23284, 
390750, 435850, 3.10142, 
390850, 435850, 2.16257, 
390950, 435850, 2.41258, 
391050, 435850, 2.83972, 
391150, 435850, 3.91957, 
391250, 435850, 3.86767, 
391350, 435850, 0.924707, 
391450, 435850, 0.821264, 
391550, 435850, 5.10918, 
391650, 435850, 4.06634, 
391750, 435850, 3.35313, 
391850, 435850, 5.07286, 
391950, 435850, 4.95706, 
392050, 435850, 4.05684, 
392150, 435850, 3.99176, 
392250, 435850, 5.74668, 
392350, 435850, 8.37652, 
392450, 435850, 8.85973, 
392550, 435850, 6.65405, 
392650, 435850, 6.77541, 
392750, 435850, 5.23111, 
392850, 435850, 4.25528, 
392950, 435850, 3.61026, 
393050, 435850, 4.38933, 
393150, 435850, 5.2578, 
393250, 435850, 3.7785, 
393350, 435850, 2.29827, 
393450, 435850, 1.67844, 
393550, 435850, 0.718798, 
393650, 435850, 1.23529, 
389150, 435950, 2.39456, 
389250, 435950, 3.45731, 
389350, 435950, 3.30877, 
389450, 435950, 5.89975, 
389550, 435950, 4.93723, 
389650, 435950, 1.56567, 
389750, 435950, 2.88188, 
389850, 435950, 3.54126, 
389950, 435950, 2.47828, 
390050, 435950, 2.3896, 
390150, 435950, 1.23345, 
390250, 435950, 4.64888, 
390350, 435950, 5.55426, 
390450, 435950, 2.16543, 
390550, 435950, 2.81033, 
390650, 435950, 3.16072, 
390750, 435950, 1.46071, 
390850, 435950, 1.63498, 
390950, 435950, 1.39469, 
391050, 435950, 2.57596, 
391150, 435950, 4.65302, 
391250, 435950, 3.0398, 
391350, 435950, 2.0666, 
391450, 435950, 1.48494, 
391550, 435950, 3.62083, 
391650, 435950, 4.42987, 
391750, 435950, 4.04948, 
391850, 435950, 5.59972, 
391950, 435950, 6.78278, 
392050, 435950, 4.53495, 
392150, 435950, 4.29322, 
392250, 435950, 6.1535, 
392350, 435950, 8.96213, 
392450, 435950, 8.77541, 
392550, 435950, 8.18541, 
392650, 435950, 7.66949, 
392750, 435950, 7.2282, 
392850, 435950, 5.56825, 
392950, 435950, 4.164, 
393050, 435950, 3.9701, 
393150, 435950, 3.94108, 
393250, 435950, 4.05816, 
393350, 435950, 0.844745, 
393450, 435950, 1.93516, 
393550, 435950, 2.07801, 
393650, 435950, 0.70762, 
389150, 436050, 2.69022, 
389250, 436050, 2.82127, 
389350, 436050, 2.84578, 
389450, 436050, 4.91489, 
389550, 436050, 5.30244, 
389650, 436050, 2.63416, 
389750, 436050, 2.91975, 
389850, 436050, 2.4464, 
389950, 436050, 1.962, 
390050, 436050, 2.0507, 
390150, 436050, 2.18205, 
390250, 436050, 2.37824, 
390350, 436050, 4.32631, 
390450, 436050, 0.265879, 
390550, 436050, 1.21651, 
390650, 436050, 1.57576, 
390750, 436050, 2.4425, 
390850, 436050, 2.06757, 
390950, 436050, 1.77685, 
391050, 436050, 2.82348, 
391150, 436050, 4.28067, 
391250, 436050, 1.75924, 
391350, 436050, 1.82243, 
391450, 436050, 1.23631, 
391550, 436050, 3.1067, 
391650, 436050, 7.07745, 
391750, 436050, 3.682, 
391850, 436050, 3.68367, 
391950, 436050, 5.01778, 
392050, 436050, 4.25818, 
392150, 436050, 3.74035, 
392250, 436050, 4.06804, 
392350, 436050, 7.87385, 
392450, 436050, 10.0545, 
392550, 436050, 8.45389, 
392650, 436050, 8.85229, 
392750, 436050, 9.08891, 
392850, 436050, 7.29731, 
392950, 436050, 5.68636, 
393050, 436050, 4.27664, 
393150, 436050, 3.17495, 
393250, 436050, 3.16085, 
393350, 436050, 4.35405, 
393450, 436050, 1.47949, 
393550, 436050, 1.77994, 
393650, 436050, 1.34701, 
389150, 436150, 5.8513, 
389250, 436150, 5.94015, 
389350, 436150, 8.45708, 
389450, 436150, 6.13576, 
389550, 436150, 6.02916, 
389650, 436150, 5.19329, 
389750, 436150, 2.95698, 
389850, 436150, 2.41331, 
389950, 436150, 2.96211, 
390050, 436150, 3.59607, 
390150, 436150, 2.58316, 
390250, 436150, 2.20863, 
390350, 436150, 2.62306, 
390450, 436150, 1.93501, 
390550, 436150, 2.58175, 
390650, 436150, 2.06302, 
390750, 436150, 2.06104, 
390850, 436150, 1.9002, 
390950, 436150, 1.30296, 
391050, 436150, 1.46192, 
391150, 436150, 3.42081, 
391250, 436150, 3.47335, 
391350, 436150, 2.03122, 
391450, 436150, 2.01842, 
391550, 436150, 3.85099, 
391650, 436150, 6.5947, 
391750, 436150, 3.35359, 
391850, 436150, 2.96254, 
391950, 436150, 5.12797, 
392050, 436150, 3.50591, 
392150, 436150, 3.60285, 
392250, 436150, 3.66119, 
392350, 436150, 4.1236, 
392450, 436150, 8.61326, 
392550, 436150, 10.2523, 
392650, 436150, 7.31048, 
392750, 436150, 7.25128, 
392850, 436150, 7.81763, 
392950, 436150, 6.11147, 
393050, 436150, 4.81005, 
393150, 436150, 3.66161, 
393250, 436150, 2.72579, 
393350, 436150, 4.29782, 
393450, 436150, 6.21561, 
393550, 436150, 5.11934, 
393650, 436150, 4.13835, 
389150, 436250, 6.97855, 
389250, 436250, 6.42106, 
389350, 436250, 5.71182, 
389450, 436250, 6.88665, 
389550, 436250, 7.96543, 
389650, 436250, 6.38058, 
389750, 436250, 6.52953, 
389850, 436250, 8.73807, 
389950, 436250, 7.81119, 
390050, 436250, 4.39227, 
390150, 436250, 3.15631, 
390250, 436250, 0.544696, 
390350, 436250, 2.49993, 
390450, 436250, 2.55421, 
390550, 436250, 2.57141, 
390650, 436250, 1.92066, 
390750, 436250, 2.30501, 
390850, 436250, 1.54582, 
390950, 436250, 1.26969, 
391050, 436250, 2.44663, 
391150, 436250, 1.70123, 
391250, 436250, 2.73753, 
391350, 436250, 3.12346, 
391450, 436250, 4.08348, 
391550, 436250, 7.07546, 
391650, 436250, 5.73807, 
391750, 436250, 2.65473, 
391850, 436250, 4.03763, 
391950, 436250, 3.28993, 
392050, 436250, 5.38641, 
392150, 436250, 4.46857, 
392250, 436250, 4.20667, 
392350, 436250, 4.94116, 
392450, 436250, 6.67561, 
392550, 436250, 9.23675, 
392650, 436250, 7.54051, 
392750, 436250, 6.98112, 
392850, 436250, 7.58442, 
392950, 436250, 7.02155, 
393050, 436250, 6.38546, 
393150, 436250, 5.67445, 
393250, 436250, 4.70033, 
393350, 436250, 4.13838, 
393450, 436250, 4.51572, 
393550, 436250, 6.48614, 
393650, 436250, 6.36415, 
389150, 436350, 9.43739, 
389250, 436350, 10.1446, 
389350, 436350, 10.75, 
389450, 436350, 8.59377, 
389550, 436350, 4.08035, 
389650, 436350, 5.499, 
389750, 436350, 5.03213, 
389850, 436350, 5.83551, 
389950, 436350, 4.64001, 
390050, 436350, 7.34756, 
390150, 436350, 5.18014, 
390250, 436350, 0.266939, 
390350, 436350, 2.54736, 
390450, 436350, 3.51106, 
390550, 436350, 1.63916, 
390650, 436350, 1.64153, 
390750, 436350, 2.81708, 
390850, 436350, 1.25247, 
390950, 436350, 2.6019, 
391050, 436350, 2.49722, 
391150, 436350, 0.65594, 
391250, 436350, 0.971873, 
391350, 436350, 2.48781, 
391450, 436350, 3.82757, 
391550, 436350, 5.41743, 
391650, 436350, 3.29742, 
391750, 436350, 2.48726, 
391850, 436350, 4.32715, 
391950, 436350, 4.93039, 
392050, 436350, 3.62261, 
392150, 436350, 4.21118, 
392250, 436350, 3.49196, 
392350, 436350, 4.52132, 
392450, 436350, 5.04962, 
392550, 436350, 7.04003, 
392650, 436350, 8.47242, 
392750, 436350, 7.36136, 
392850, 436350, 6.1011, 
392950, 436350, 7.27473, 
393050, 436350, 6.27176, 
393150, 436350, 7.05106, 
393250, 436350, 6.81915, 
393350, 436350, 5.58527, 
393450, 436350, 5.22199, 
393550, 436350, 4.22778, 
393650, 436350, 7.53766, 
389150, 436450, 4.30766, 
389250, 436450, 2.20414, 
389350, 436450, 2.97916, 
389450, 436450, 7.93224, 
389550, 436450, 6.08372, 
389650, 436450, 6.1986, 
389750, 436450, 4.1776, 
389850, 436450, 4.59135, 
389950, 436450, 5.72741, 
390050, 436450, 5.54125, 
390150, 436450, 2.42296, 
390250, 436450, 1.58922, 
390350, 436450, 1.69332, 
390450, 436450, 3.45771, 
390550, 436450, 1.53951, 
390650, 436450, 1.98964, 
390750, 436450, 2.38999, 
390850, 436450, 2.013, 
390950, 436450, 1.90192, 
391050, 436450, 1.59183, 
391150, 436450, 1.12731, 
391250, 436450, 2.98698, 
391350, 436450, 3.453, 
391450, 436450, 4.84157, 
391550, 436450, 3.47649, 
391650, 436450, 2.43925, 
391750, 436450, 2.0288, 
391850, 436450, 2.78993, 
391950, 436450, 4.86252, 
392050, 436450, 3.16406, 
392150, 436450, 4.3056, 
392250, 436450, 2.87933, 
392350, 436450, 5.38689, 
392450, 436450, 5.20902, 
392550, 436450, 5.2797, 
392650, 436450, 6.66331, 
392750, 436450, 8.14138, 
392850, 436450, 7.27656, 
392950, 436450, 6.84405, 
393050, 436450, 6.66832, 
393150, 436450, 6.61221, 
393250, 436450, 7.4196, 
393350, 436450, 6.29458, 
393450, 436450, 5.56289, 
393550, 436450, 4.7599, 
393650, 436450, 4.8466, 
389150, 436550, 7.21872, 
389250, 436550, 2.93116, 
389350, 436550, 1.66762, 
389450, 436550, 2.33711, 
389550, 436550, 5.12257, 
389650, 436550, 4.26465, 
389750, 436550, 1.7227, 
389850, 436550, 3.07263, 
389950, 436550, 1.71174, 
390050, 436550, 0.670482, 
390150, 436550, 0.53893, 
390250, 436550, 1.30072, 
390350, 436550, 2.37073, 
390450, 436550, 2.53815, 
390550, 436550, 1.38158, 
390650, 436550, 2.37835, 
390750, 436550, 1.83435, 
390850, 436550, 2.41721, 
390950, 436550, 1.18448, 
391050, 436550, 1.61042, 
391150, 436550, 0.634945, 
391250, 436550, 5.92114, 
391350, 436550, 5.73407, 
391450, 436550, 2.54798, 
391550, 436550, 1.21132, 
391650, 436550, 0.571407, 
391750, 436550, 1.69177, 
391850, 436550, 3.81155, 
391950, 436550, 4.3331, 
392050, 436550, 3.79556, 
392150, 436550, 3.65715, 
392250, 436550, 4.48036, 
392350, 436550, 3.89184, 
392450, 436550, 4.13639, 
392550, 436550, 4.70924, 
392650, 436550, 5.45852, 
392750, 436550, 6.23507, 
392850, 436550, 7.56217, 
392950, 436550, 6.90715, 
393050, 436550, 6.67715, 
393150, 436550, 6.81999, 
393250, 436550, 6.82516, 
393350, 436550, 6.66737, 
393450, 436550, 6.77752, 
393550, 436550, 7.29502, 
393650, 436550, 5.61636, 
389150, 436650, 5.19266, 
389250, 436650, 4.51442, 
389350, 436650, 5.05983, 
389450, 436650, 3.13207, 
389550, 436650, 1.98714, 
389650, 436650, 3.74318, 
389750, 436650, 2.0645, 
389850, 436650, 3.20185, 
389950, 436650, 2.76214, 
390050, 436650, 1.85528, 
390150, 436650, 0.991336, 
390250, 436650, 1.84963, 
390350, 436650, 2.69781, 
390450, 436650, 1.85809, 
390550, 436650, 2.04861, 
390650, 436650, 2.53264, 
390750, 436650, 1.79315, 
390850, 436650, 1.93216, 
390950, 436650, 1.08725, 
391050, 436650, 0.943691, 
391150, 436650, 2.55009, 
391250, 436650, 7.44549, 
391350, 436650, 2.88081, 
391450, 436650, 1.23623, 
391550, 436650, 1.44481, 
391650, 436650, 1.24427, 
391750, 436650, 4.07117, 
391850, 436650, 3.92666, 
391950, 436650, 4.64719, 
392050, 436650, 2.62368, 
392150, 436650, 2.83664, 
392250, 436650, 2.51684, 
392350, 436650, 2.23722, 
392450, 436650, 3.36394, 
392550, 436650, 3.72972, 
392650, 436650, 4.22282, 
392750, 436650, 4.10006, 
392850, 436650, 5.85642, 
392950, 436650, 6.23349, 
393050, 436650, 8.15169, 
393150, 436650, 8.64045, 
393250, 436650, 6.83896, 
393350, 436650, 6.51201, 
393450, 436650, 6.43655, 
393550, 436650, 5.16396, 
393650, 436650, 5.18551, 
389150, 436750, 3.14187, 
389250, 436750, 4.92601, 
389350, 436750, 6.86693, 
389450, 436750, 2.69939, 
389550, 436750, 1.1068, 
389650, 436750, 1.05841, 
389750, 436750, 2.1767, 
389850, 436750, 2.97602, 
389950, 436750, 1.79876, 
390050, 436750, 3.14477, 
390150, 436750, 1.65839, 
390250, 436750, 2.64488, 
390350, 436750, 3.84286, 
390450, 436750, 2.76815, 
390550, 436750, 1.92966, 
390650, 436750, 2.41895, 
390750, 436750, 2.11708, 
390850, 436750, 1.6141, 
390950, 436750, 1.43336, 
391050, 436750, 2.76567, 
391150, 436750, 4.27551, 
391250, 436750, 4.75396, 
391350, 436750, 2.12835, 
391450, 436750, 0.889824, 
391550, 436750, 2.18633, 
391650, 436750, 2.33563, 
391750, 436750, 3.84765, 
391850, 436750, 2.85748, 
391950, 436750, 5.11852, 
392050, 436750, 2.92432, 
392150, 436750, 2.95991, 
392250, 436750, 2.98187, 
392350, 436750, 3.04936, 
392450, 436750, 2.08923, 
392550, 436750, 3.35554, 
392650, 436750, 4.0884, 
392750, 436750, 2.78269, 
392850, 436750, 3.69065, 
392950, 436750, 4.5667, 
393050, 436750, 5.14965, 
393150, 436750, 5.769, 
393250, 436750, 7.54306, 
393350, 436750, 7.3579, 
393450, 436750, 5.6824, 
393550, 436750, 5.85202, 
393650, 436750, 5.65431, 
389150, 436850, 2.50548, 
389250, 436850, 1.82395, 
389350, 436850, 3.17362, 
389450, 436850, 1.2515, 
389550, 436850, 1.88842, 
389650, 436850, 2.04219, 
389750, 436850, 2.66019, 
389850, 436850, 2.2138, 
389950, 436850, 3.31443, 
390050, 436850, 2.18442, 
390150, 436850, 2.19433, 
390250, 436850, 1.50121, 
390350, 436850, 1.81122, 
390450, 436850, 3.94998, 
390550, 436850, 6.14704, 
390650, 436850, 6.92973, 
390750, 436850, 7.33015, 
390850, 436850, 7.90802, 
390950, 436850, 8.35213, 
391050, 436850, 6.42633, 
391150, 436850, 2.68258, 
391250, 436850, 3.886, 
391350, 436850, 2.76119, 
391450, 436850, 2.75714, 
391550, 436850, 2.15533, 
391650, 436850, 0.866482, 
391750, 436850, 3.47762, 
391850, 436850, 3.50074, 
391950, 436850, 4.76816, 
392050, 436850, 4.36084, 
392150, 436850, 5.22264, 
392250, 436850, 5.98067, 
392350, 436850, 2.80448, 
392450, 436850, 1.90116, 
392550, 436850, 1.7089, 
392650, 436850, 2.52234, 
392750, 436850, 4.59685, 
392850, 436850, 3.09923, 
392950, 436850, 4.19122, 
393050, 436850, 4.85594, 
393150, 436850, 4.57549, 
393250, 436850, 5.18327, 
393350, 436850, 6.0054, 
393450, 436850, 5.96706, 
393550, 436850, 4.12662, 
393650, 436850, 4.1072, 
389150, 436950, 3.33926, 
389250, 436950, 2.35596, 
389350, 436950, 3.25989, 
389450, 436950, 2.28544, 
389550, 436950, 1.59125, 
389650, 436950, 2.76891, 
389750, 436950, 1.11133, 
389850, 436950, 1.25151, 
389950, 436950, 0.393557, 
390050, 436950, 2.29047, 
390150, 436950, 0.871142, 
390250, 436950, 1.07652, 
390350, 436950, 1.28866, 
390450, 436950, 1.43759, 
390550, 436950, 1.38803, 
390650, 436950, 0.836468, 
390750, 436950, 1.36388, 
390850, 436950, 2.1117, 
390950, 436950, 1.8285, 
391050, 436950, 2.06386, 
391150, 436950, 1.14528, 
391250, 436950, 3.28993, 
391350, 436950, 4.30726, 
391450, 436950, 3.5503, 
391550, 436950, 1.95721, 
391650, 436950, 1.39114, 
391750, 436950, 5.57983, 
391850, 436950, 3.17221, 
391950, 436950, 4.81867, 
392050, 436950, 4.46778, 
392150, 436950, 5.21559, 
392250, 436950, 4.33183, 
392350, 436950, 1.21838, 
392450, 436950, 1.80654, 
392550, 436950, 2.19222, 
392650, 436950, 2.00947, 
392750, 436950, 1.12097, 
392850, 436950, 2.89056, 
392950, 436950, 3.1167, 
393050, 436950, 2.95931, 
393150, 436950, 2.92028, 
393250, 436950, 4.02368, 
393350, 436950, 3.66292, 
393450, 436950, 3.74805, 
393550, 436950, 1.48872, 
393650, 436950, 3.29105, 
389150, 437050, 2.08353, 
389250, 437050, 2.5794, 
389350, 437050, 4.08885, 
389450, 437050, 4.52696, 
389550, 437050, 3.54696, 
389650, 437050, 2.96012, 
389750, 437050, 2.05941, 
389850, 437050, 0.450818, 
389950, 437050, 0.87916, 
390050, 437050, 1.92035, 
390150, 437050, 1.98258, 
390250, 437050, 1.02153, 
390350, 437050, 1.28883, 
390450, 437050, 1.85193, 
